IDKEY,RAW_SCHOOL_CODE,BLOCK_ID,BLOCK_NAME,BLOCK_YEAR_BUILT,WALL_2020,WALL_2021,WALL_2022,WALL_2023,WIRING_2020,WIRING_2021,WIRING_2022,WIRING_2023,PILLAR_2020,PILLAR_2021,PILLAR_2022,PILLAR_2023,PAINT_2020,PAINT_2021,PAINT_2022,PAINT_2023,ENROL_DIS20,TEACHER_DIS20,ENROL_DIS21,TEACHER_DIS21,ENROL_DIS22,TEACHER_DIS22,ENROL_JUN23,TEACHER_JUN23,SCHOOL_LEVEL,SCHOOL_CODE,SCHOOL_YEAR_BUILT,SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_GRADE,SCHOOL_TYPE_CODE,FUND,COORDINATE_XX,COORDINATE_YY,WALL_TREND,WALL_RATE,WALL_AVG,WIRING_TREND,WIRING_RATE,WIRING_AVG,PILLAR_TREND,PILLAR_RATE,PILLAR_AVG,PAINT_TREND,PAINT_RATE,PAINT_AVG,BUILDING_AGE,MAINTENANCE_RISK_SCORE,AGE_RISK_SCORE,TOTAL_RISK_SCORE,RISK_LEVEL,RISK_LABEL,RAPID_DETERIORATION,PREDICTED_ISSUES,ISSUE_IMPACTS,PRIMARY_ISSUE
sdv-id-PEqrzu,TBA3027,8,BLOK K,2011.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,1.0,2.0,1.0,,2.0,1,1652,156,1664,155,1615,159,1570,153,Rendah,TBA3028,03/10/1996,SEKOLAH KEBANGSAAN UNDANG,SMK,B,101,SK,103.1654855,5.288540702,0,0.0,1.0,0,0.0,1.0,1,0.2857142857142857,1.5000000000000002,0,0.07142857142857141,1.375,15.0,4.51,3,7.51,1,VERY_LOW,False,None,{},None
sdv-id-FqBdEQ,TBA3041,10,KANTIN,1986.0,2.0,3.0,,2,,4.0,2.0,3,1.0,,2.0,2.0,,,1.0,1,365,81,779,83,549,84,636,86,Rendah,TBA3061,04/19/1967,SEKOLAH KEBANGSAAN BUKIT PETITI,SMK,A,101,SK,103.1532233,5.321811268,0,-0.07142857142857144,2.2857142857142856,-1,-0.5,2.888888888888889,1,0.35714285714285715,1.875,0,0.0,1.0,40.0,19.55,15,34.55,3,MEDIUM,False,Wiring (Improving),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-IegSNl,TFT3001,5,KANTIN,2008.0,1.0,2.0,1.0,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,828,111,829,108,1015,110,906,109,Menengah,TFT3001,12/10/1964,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SK,A,201,SBK,103.1521395,5.326003511,0,-0.1,1.2000000000000002,-1,-0.3,1.1,0,0.0,1.0,1,0.3,1.4000000000000001,18.0,1.05,3,4.05,1,VERY_LOW,False,None,{},None
sdv-id-XDDXXe,TBA3001,6,KANTIN,2002.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,2.0,1.0,1,411,22,387,23,428,23,509,23,Rendah,TBA3001,04/24/1989,SEKOLAH KEBANGSAAN TENGKU AMPUAN MARIAM,SK,A,101,SK,103.1594923,5.291156555,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,24.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-RokbFq,TEA3083,8,D(KANTIN),1975.0,1.0,2.0,1.0,1,1.0,1.0,2.0,4,,1.0,1.0,2.0,1.0,2.0,1.0,1,537,43,627,46,562,46,645,43,Rendah,TEA3085,04/26/1943,SEKOLAH MENENGAH KEBANGSAAN PADANG MIDIN,SJKC,A,201,SK,103.1318528,5.287573682,0,-0.1,1.2000000000000002,3,1.0,2.5,1,0.5,1.4444444444444444,0,-0.1,1.2000000000000002,51.0,21.05,20,41.05,3,MEDIUM,True,Wiring (Rapid Deterioration),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-tBhajT,TBB3090,12,KANTIN,1994.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,556,66,601,65,543,67,546,59,Menengah,TEA3081,11/06/1968,SEKOLAH MENENGAH KEBANGSAAN PADANG MIDIN,SMK,A,101,SK,103.161188,5.29557117,0,0.0,1.0,0,0.0,1.0,1,0.3,1.4000000000000001,-1,-0.4,1.3000000000000003,32.0,3.16,10,13.16,1,VERY_LOW,False,None,{},None
sdv-id-yqpVaM,TFT3001,4,D(KANTIN),1981.0,1.0,1.0,1.0,2,2.0,1.0,2.0,1,1.0,,1.0,2.0,1.0,1.0,2.0,2,864,86,784,89,746,91,855,85,Menengah,TFT3001,08/20/1966,SMA KHAIRIAH,SM SABK,A,209,SK,103.1551455,5.280045887,1,0.3,1.4000000000000001,-1,-0.2,1.4,1,0.2857142857142857,1.5000000000000002,1,0.4,1.7000000000000002,45.0,8.12,15,23.119999999999997,2,LOW,False,None,{},None
sdv-id-aiHkpR,TBA3065,8,KANTIN,2014.0,,1.0,1.0,2,2.0,1.0,1.0,1,1.0,,1.0,1.0,2.0,2.0,5.0,1,177,17,190,18,182,18,171,18,Rendah,TBA3066,12/30/1941,SEKOLAH KEBANGSAAN UNDANG,SK,A,101,SK,103.0325087,5.322484465,1,0.5,1.4444444444444444,-1,-0.3,1.1,0,0.0,1.0,-1,0.0,2.5,12.0,2.56,3,5.5600000000000005,1,VERY_LOW,False,None,{},None
sdv-id-kZAJNr,TEA3125,12,D(KANTIN),2006.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,2.0,1.0,1.0,1.0,1.0,1.0,1,649,76,858,75,644,73,752,70,Rendah,TEA3128,12/07/1953,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SMK,A,101,SK,103.1463039,5.245574586,0,0.0,1.0,0,0.0,1.0,-1,-0.5,1.2222222222222223,0,0.0,1.0,20.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-yWJeRo,TBA3028,7,KANTIN,1974.0,1.0,1.0,1.0,1,2.0,,2.0,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,937,87,958,88,1060,89,1030,90,Rendah,TBA3029,05/22/1993,SEKOLAH KEBANGSAAN SERADA,SMK,A,201,SK,103.0757386,5.295594504,0,0.0,1.0,1,0.28571428571428575,2.5,0,0.0,1.0,1,0.2,1.6,52.0,12.03,20,32.03,3,MEDIUM,False,Wiring (Deteriorating),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-Taxjha,TEA3110,21,P,2002.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,,,2.0,2,1652,156,1664,155,1615,159,1570,153,Menengah,TEA3110,05/11/1976,SEKOLAH MENENGAH KEBANGSAAN DATO' RAZALI ISMAIL,SK,A,201,SK,103.1604485,5.302680786,0,-0.1,1.2000000000000002,0,0.0,1.0,0,0.0,1.0,0,0.0,2.0,24.0,1.2,6,7.2,1,VERY_LOW,False,None,{},None
sdv-id-kPCGZY,TBA3079,5,KANTIN,1960.0,1.0,1.0,1.0,1,3.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1417,90,1184,87,1149,89,1230,84,Rendah,TBA3066,07/27/1971,SEKOLAH KEBANGSAAN PADANG HILIRAN,SK,A,101,SK,103.1663106,5.314475134,0,0.0,1.0,-2,-0.6,1.2000000000000002,-1,-0.3,1.1,1,0.4,1.7000000000000002,66.0,1.5,20,21.5,2,LOW,False,None,{},None
sdv-id-rKfPva,TBB3090,5,KANTIN,1989.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,569,64,727,63,748,64,763,62,Rendah,TBB3089,05/01/1992,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA WEI SIN,SM SABK,B,201,SK,103.1637775,5.274336791,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,37.0,2.11,10,12.11,1,VERY_LOW,False,None,{},None
sdv-id-GnTquq,TBA3062,8,KANTIN,1998.0,1.0,,1.0,1,2.0,3.0,1.0,4,,,1.0,1.0,1.0,1.0,1.0,1,325,42,409,42,424,43,428,42,Rendah,TBA3077,08/25/1985,SEKOLAH KEBANGSAAN SERI BUDIMAN,SK,A,101,SBK,103.1509259,5.294323043,0,0.0,1.0,2,0.4,2.7,0,0.0,1.0,0,0.0,1.0,28.0,20.0,6,26.0,2,LOW,True,Wiring (Rapid Deterioration),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-APYBmj,TBA3094,4,,1998.0,,2.0,2.0,1,,2.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,2.0,1,1343,87,1246,89,1059,92,1155,88,Rendah,TBA3094,06/08/1956,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 2,SK,A,101,SK,103.1330974,5.313479462,-1,-0.5,1.5555555555555554,-1,-0.5,1.2222222222222223,0,0.0,1.0,0,0.1,1.3,28.0,0.9,6,6.9,1,VERY_LOW,False,None,{},None
sdv-id-LasHrO,TBB3088,9,KANTIN,1989.0,1.0,1.0,1.0,2,2.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,,2.0,1,1403,129,1256,132,1352,139,1322,134,Menengah,TBB3088,01/12/1984,SEKOLAH KEBANGSAAN BUKIT LOSONG,SK,A,101,SK,103.1415028,5.31892841,1,0.3,1.4000000000000001,-1,-0.3,1.1,0,0.0,1.0,0,0.07142857142857141,1.375,37.0,2.11,10,12.11,1,VERY_LOW,False,None,{},None
sdv-id-EvGPih,TBA3036,1,KANTIN,2008.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,,,1.0,1.0,2.0,1.0,1.0,1,529,34,425,36,387,36,403,33,Rendah,TBA3037,07/20/1937,SEKOLAH KEBANGSAAN UNDANG,SK,A,101,SK,103.1435704,5.271143297,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,-1,-0.3,1.1,18.0,2.11,3,5.109999999999999,1,VERY_LOW,False,None,{},None
sdv-id-VNLQmh,TBA3001,8,KANTIN,1976.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2,491,38,642,37,679,37,590,38,Rendah,TBA3003,04/10/1931,SEKOLAH KEBANGSAAN PAYA BUNGA,SK,A,101,SK,103.1511468,5.235182841,0,0.0,1.0,0,0.1,1.3,-1,-0.7,1.9,0,0.0,1.5,50.0,2.56,20,22.56,2,LOW,False,None,{},None
sdv-id-LUPSmO,TBA3005,4,KANTIN SEKOLAH,1981.0,1.0,,1.0,5,1.0,1.0,1.0,1,,2.0,1.0,3.0,2.0,2.0,2.0,1,233,23,323,24,220,25,253,23,Rendah,TBA3007,05/21/1941,SEKOLAH KEBANGSAAN GONG KAPAS,SK,A,101,SK,103.1040654,5.297160401,4,1.1428571428571428,2.9999999999999996,0,0.0,1.0,1,0.5,2.111111111111111,-1,-0.3,1.6,45.0,25.11,15,40.11,3,MEDIUM,True,"Wall (Rapid Deterioration), Pillar (Deteriorating)","{""Wall"": ""MEDIUM"", ""Pillar"": ""LOW""}",Wall
sdv-id-wTiUoh,TBA3029,8,KANTIN,1999.0,,3.0,2.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0,,3,1102,86,921,87,732,88,942,85,Rendah,TBA3032,02/05/1978,SEKOLAH KEBANGSAAN KEBOR AYER,SK,A,201,SK,103.1516053,5.296368382,-2,-1.0,1.777777777777778,0,0.0,1.0,1,0.3,1.4000000000000001,2,0.7142857142857143,2.142857142857143,27.0,7.37,6,13.370000000000001,1,VERY_LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-tbXZdp,TBA3015,4,KANTIN,2009.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,,1.0,2.0,1.0,1.0,,1,325,19,252,21,192,21,226,20,Rendah,TBA3015,02/27/1957,SEKOLAH KEBANGSAAN PALOH,SK,A,101,SK,103.1397845,5.287490165,1,0.3,1.4000000000000001,0,0.0,1.0,1,0.2857142857142857,1.5000000000000002,0,0.0,1.0,17.0,6.62,3,9.620000000000001,1,VERY_LOW,False,None,{},None
sdv-id-jMCKcp,TBA3038,14,KANTIN,1968.0,1.0,1.0,1.0,1,3.0,,1.0,4,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,281,19,242,20,228,20,265,20,Rendah,TBA3060,02/04/1957,SEKOLAH KEBANGSAAN BANGGOL KATONG,SK,A,101,SK,103.1592584,5.305878907,0,0.0,1.0,1,0.14285714285714282,2.75,0,0.1,1.3,0,0.0,1.0,58.0,18.95,20,38.95,3,MEDIUM,False,Wiring (Deteriorating),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-FXVOqE,TBA3018,6,KANTIN,2007.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,3.0,3.0,1.0,2.0,1.0,1,332,22,483,24,313,25,483,23,Rendah,TBA3019,02/04/2008,SEKOLAH KEBANGSAAN BANGGOL KATONG,SK,A,101,SK,103.0736951,5.252613119,0,0.0,1.0,0,0.0,1.0,2,0.7142857142857143,2.75,0,-0.1,1.2000000000000002,19.0,12.63,3,15.63,2,LOW,True,Pillar (Rapid Deterioration),"{""Pillar"": ""MEDIUM""}",Pillar
sdv-id-zPQquc,TEA3130,7,BLOK H,1999.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1,,,1.0,2.0,1.0,,1.0,1,341,59,498,62,336,67,409,65,Menengah,TEA3130,06/06/1967,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SMK,A,209,SK,103.12078,5.307483546,0,0.0,1.0,-1,-0.3,1.1,1,1.0,1.5714285714285716,0,0.0,1.0,27.0,4.51,6,10.51,1,VERY_LOW,True,None,{},None
sdv-id-uRBYmh,TEB3091,9,KANTIN,1973.0,,3.0,,5,2.0,1.0,4.0,2,,,1.0,1.0,,,,4,161,17,183,18,173,18,166,17,Menengah,TEB3091,04/15/1941,SEKOLAH MENENGAH KEBANGSAAN SULTAN MANSOR,SMK,A,201,SBK,103.1653622,5.21975,2,1.0,4.333333333333333,0,0.3,2.4000000000000004,0,0.0,1.0,0,0.0,4.0,53.0,26.47,20,46.47,3,MEDIUM,False,"Wall (Rapid Deterioration), Paint","{""Wall"": ""MEDIUM"", ""Paint"": ""LOW""}",Wall
sdv-id-gJpEUZ,TFT3004,20,BLOK H,1991.0,1.0,1.0,1.0,1,,1.0,4.0,4,1.0,1.0,1.0,1.0,,1.0,1.0,3,595,67,704,68,513,67,789,65,Rendah,TFT3004,01/22/1986,SMA SULTAN ZAINAL ABIDIN LADANG,SK,A,201,SK,103.0274,5.289239961,0,0.0,1.0,3,1.5,3.333333333333333,0,0.0,1.0,2,1.0,1.888888888888889,35.0,24.36,10,34.36,3,MEDIUM,True,"Wiring (Rapid Deterioration), Paint (Rapid Deterioration)","{""Wiring"": ""MEDIUM"", ""Paint"": ""LOW""}",Wiring
sdv-id-xbXOLk,TBA3011,4,KANTIN,1974.0,2.0,1.0,1.0,1,1.0,1.0,5.0,2,1.0,,1.0,1.0,1.0,1.0,2.0,1,264,23,294,25,240,25,292,24,Rendah,TBA3009,12/27/1932,SEKOLAH KEBANGSAAN GONG KAPAS,SK,A,101,SK,103.144264,5.30511199,-1,-0.3,1.1,1,0.7,2.6,0,0.0,1.0,0,0.1,1.3,52.0,8.42,20,28.42,2,LOW,True,None,{},None
sdv-id-QdNYbd,TBA3001,10,KANTIN,1999.0,1.0,2.0,1.0,5,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,382,37,430,38,264,38,315,36,Rendah,TBA3003,05/22/1946,SEKOLAH KEBANGSAAN PUSAT BUKIT BESAR,SMK,A,101,SK,103.1556349,5.329376619,4,1.1,2.8,0,0.0,1.0,1,0.3,1.4000000000000001,-1,-0.3,1.1,27.0,18.8,6,24.8,2,LOW,False,Wall (Rapid Deterioration),"{""Wall"": ""MEDIUM""}",Wall
sdv-id-ouOQwR,TEB3093,1,BLOK H,1983.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,,,1.0,1,930,80,573,83,472,83,561,75,Menengah,TFT3001,09/04/1925,SMA (ATAS) SULTAN ZAINAL ABIDIN,SM SABK,A,209,SK,103.1561927,5.330161571,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,43.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-fCAJox,TFT3003,3,KANTIN,2006.0,,,2.0,2,1.0,1.0,1.0,3,,,,1.0,1.0,1.0,1.0,1,1368,87,1122,85,997,90,1136,83,Rendah,TFT3003,10/24/1949,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,209,SK,103.1663271,5.315402837,0,0.0,2.0,2,0.6,1.8000000000000003,0,0.0,1.0,0,0.0,1.0,20.0,13.98,6,19.98,2,LOW,True,Wiring (Rapid Deterioration),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-yYTgtO,TBA3038,11,KANTIN,1982.0,2.0,2.0,1.0,2,,4.0,1.0,3,,3.0,1.0,1.0,1.0,1.0,1.0,1,398,25,334,26,266,26,327,26,Rendah,TBA3038,03/25/1931,SEKOLAH KEBANGSAAN BANGGOL KATONG,SK,A,101,SK,103.1025605,5.304696009,0,-0.1,1.7000000000000002,-1,-0.5,2.555555555555556,-2,-1.0,1.4444444444444446,0,0.0,1.0,44.0,15.04,15,30.04,3,MEDIUM,False,Wiring (Improving),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-lCVOqY,TEB3091,14,F ( KANTIN ),1967.0,1.0,1.0,1.0,1,2.0,,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1462,133,1664,132,1606,134,1559,132,Rendah,TEB3091,06/25/1973,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SK,A,206,SK,103.1304548,5.251990871,0,0.0,1.0,2,0.5714285714285714,3.0000000000000004,0,0.0,1.0,0,0.0,1.0,59.0,20.0,20,40.0,3,MEDIUM,True,Wiring (Rapid Deterioration),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-VbxtcI,TBA3090,5,,1978.0,,,2.0,1,4.0,,,2,,,2.0,1.0,1.0,,1.0,1,484,47,659,48,737,47,659,49,Rendah,TBA3090,02/01/1953,SEKOLAH KEBANGSAAN KESOM,SK,A,101,SK,103.1305587,5.269249566,-1,-1.0,1.4285714285714286,-2,-0.6666666666666666,2.4000000000000004,-1,-1.0,1.4285714285714286,0,0.0,1.0,48.0,4.21,15,19.21,2,LOW,False,None,{},None
sdv-id-KJWoZL,TEA3083,7,KANTIN,1993.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1187,101,1034,101,1008,103,1050,102,Menengah,TEA3083,12/22/2001,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESAR,SK,A,201,SK,103.1277178,5.318769453,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,-1,-0.4,1.3000000000000003,33.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-FVxDNo,TEA3125,8,,1969.0,1.0,1.0,1.0,2,1.0,,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,481,47,403,52,345,50,383,47,Menengah,TEA3128,06/11/1958,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESAR,SMK,A,201,SK,103.1659432,5.32307401,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,0,0.0,2.0,57.0,3.31,20,23.31,2,LOW,False,None,{},None
sdv-id-rtzBEl,TBA3025,5,KANTIN,1991.0,2.0,1.0,1.0,1,2.0,1.0,1.0,2,,1.0,1.0,1.0,1.0,2.0,2.0,1,517,48,592,48,827,49,679,51,Rendah,TBA3027,07/14/1966,SEKOLAH KEBANGSAAN KAMPONG TENGAH,SK,A,201,SK,103.1645484,5.294554297,-1,-0.3,1.1,0,0.0,1.5,0,0.0,1.0,0,0.0,1.5,35.0,4.66,10,14.66,1,VERY_LOW,False,None,{},None
sdv-id-chFMbG,TBA3025,16,KANTIN,2015.0,,1.0,1.0,1,1.0,1.0,1.0,1,1.0,3.0,,1.0,,,5.0,1,1109,108,1287,105,1390,104,1290,104,Menengah,TBA3028,08/09/1971,SEKOLAH KEBANGSAAN BUKIT PETITI,SK,A,101,SBK,103.1600643,5.292211768,0,0.0,1.0,0,0.0,1.0,0,-0.14285714285714288,1.5714285714285714,-4,-4.0,2.7142857142857144,11.0,2.71,3,5.71,1,VERY_LOW,False,None,{},None
sdv-id-OvQhjB,TFT3003,14,KANTIN SEKOLAH,1975.0,,1.0,1.0,1,,,3.0,1,1.0,3.0,5.0,1.0,,,2.0,2,764,114,980,111,1293,111,1106,113,Menengah,TFT3003,10/12/1990,SMA SULTAN ZAINAL ABIDIN LADANG,SK,A,201,SK,103.1557726,5.319170241,0,0.0,1.0,-2,-2.0,1.857142857142857,0,0.2,2.6,0,0.0,2.0,51.0,6.84,20,26.84,2,LOW,False,None,{},None
sdv-id-lbchmb,TBA3028,7,KANTIN,2008.0,2.0,1.0,,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,,1,267,25,364,27,335,25,393,25,Rendah,TBA3029,08/05/1990,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,SK,A,101,SK,103.0548132,5.280443077,-1,-0.2857142857142857,1.1428571428571428,0,0.0,1.0,0,0.0,1.0,-1,-0.35714285714285715,1.4285714285714284,18.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-MtTEzS,TBA3099,4,,1964.0,1.0,1.0,2.0,1,1.0,3.0,5.0,2,,,3.0,1.0,1.0,1.0,1.0,2,184,18,253,18,217,18,234,18,Rendah,TBA3099,01/01/1915,SEKOLAH KEBANGSAAN BUKIT LOSONG,SK,A,209,SK,103.0637275,5.285403538,0,0.1,1.3,1,0.5,3.0,-2,-2.0,1.857142857142857,1,0.3,1.4000000000000001,62.0,10.83,20,30.83,3,MEDIUM,True,None,{},None
sdv-id-khYkAC,TEA3081,9,E,2005.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,926,101,973,94,1112,97,955,90,Rendah,TEA3083,08/09/1992,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SK,A,201,SBK,103.0559807,5.317106018,0,0.0,1.0,1,0.3,1.4000000000000001,0,0.0,1.0,-1,-0.4,1.3000000000000003,21.0,3.68,6,9.68,1,VERY_LOW,False,None,{},None
sdv-id-CzXooA,TEA3118,9,KANTIN,1996.0,1.0,1.0,1.0,1,1.0,1.0,,1,1.0,1.0,1.0,1.0,,1.0,,1,634,60,762,59,868,55,758,55,Rendah,TEA3117,04/09/1935,SEKOLAH KEBANGSAAN TENGKU BARIAH,SM SABK,A,101,SBK,103.1266569,5.313545566,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,30.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-AjhoVW,TBA3037,20,KANTIN,1973.0,,,1.0,1,1.0,1.0,1.0,1,,3.0,1.0,1.0,1.0,,1.0,1,284,33,351,35,288,34,332,33,Rendah,TBA3038,08/24/1952,SEKOLAH KEBANGSAAN GELUGOR,SK,A,101,SK,103.1440028,5.281693924,0,0.0,1.0,0,0.0,1.0,-2,-1.0,1.4444444444444446,0,0.0,1.0,53.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-MQVHid,TEA3125,5,BLOK KANTIN,2008.0,1.0,1.0,1.0,1,2.0,2.0,2.0,2,1.0,,,1.0,1.0,,1.0,2,584,59,471,60,589,60,517,62,Menengah,TEA3130,01/30/1985,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,SK,A,206,SK,103.1603072,5.313949064,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,1,0.2857142857142857,1.5000000000000002,18.0,5.71,3,8.71,1,VERY_LOW,False,None,{},None
sdv-id-CzamPF,TBB3089,5,,1961.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,3.0,,2.0,1.0,1.0,1.0,1.0,1,663,66,681,65,784,65,748,64,Rendah,TBB3089,10/20/1983,SEKOLAH MENENGAH KEBANGSAAN HAJI ABDUL RAHMAN LIMBONG,SMK,A,201,SK,103.1365225,5.322765257,0,0.0,1.0,0,0.0,1.0,-2,-0.6428571428571428,1.625,0,0.0,1.0,65.0,1.35,20,21.35,2,LOW,False,None,{},None
sdv-id-Zcslzi,TBA3061,6,KANTIN,1955.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,279,23,358,24,307,24,376,24,Menengah,TBA3065,02/11/1975,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,SK,B,101,SK,103.1608554,5.294225099,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.4,2.2,71.0,0.45,20,20.45,2,LOW,False,None,{},None
sdv-id-eqnEQK,TBA3063,4,KANTIN,1978.0,,,2.0,1,2.0,1.0,4.0,1,,,,1.0,,3.0,,4,541,34,388,35,330,36,394,35,Menengah,TBA3062,03/29/1926,SEKOLAH KEBANGSAAN TOK DIR,SK,A,101,SBK,103.1584264,5.313640596,-1,-1.0,1.4285714285714286,-1,0.0,2.0,0,0.0,1.0,1,0.5,3.6666666666666665,48.0,7.89,15,22.89,2,LOW,False,Paint (Deteriorating),"{""Paint"": ""LOW""}",Paint
sdv-id-ZisoZy,TEB3092,12,KANTIN,1976.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1,,1.0,1.0,1.0,2.0,1.0,1.0,1,877,106,798,114,957,111,805,113,Menengah,TEB3093,12/10/1959,SMA KHAIRIAH,SM SABK,A,201,SBK,103.1531698,5.335672543,0,0.0,1.0,0,-0.1,1.2000000000000002,0,0.0,1.0,-1,-0.3,1.1,50.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-qEngAT,TEA3088,9,,1980.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1,349,79,516,74,612,75,507,75,Rendah,TEA3110,09/10/1957,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SK,A,201,SBK,103.1146394,5.254983153,0,0.0,1.0,0,0.0,1.0,-2,-0.8,1.6,-1,-0.3,1.1,46.0,1.35,15,16.35,2,LOW,False,None,{},None
sdv-id-tcaEyR,TFT3001,1,KANTIN,2013.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,,5.0,1,318,49,368,54,279,54,304,53,Menengah,TFT3001,06/12/2005,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,SMK,A,201,SK,103.0743075,5.309839267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.28571428571428575,2.5,13.0,0.45,3,3.45,1,VERY_LOW,False,None,{},None
sdv-id-fLnXHA,TEA3085,12,KANTIN SEKOLAH,1963.0,,1.0,1.0,1,4.0,,4.0,2,,,,1.0,1.0,1.0,1.0,1,814,87,898,86,1048,87,962,89,Menengah,TEA3085,08/09/1947,SEKOLAH MENENGAH KEBANGSAAN SULTAN MANSOR,SMK,A,209,SK,103.1344304,5.315710822,0,0.0,1.0,-2,-0.5714285714285714,3.0000000000000004,0,0.0,1.0,0,0.0,1.0,63.0,7.37,20,27.37,2,LOW,False,None,{},None
